FireType,Year,Acreage,Distance_to_Dearborn
Wildfire,1984,0.49781060064501637,214.94796055573195
Wildfire,1984,0.22247845892037885,213.72850716591324
Wildfire,1984,0.18187837603167742,436.35573547665155
Wildfire,1984,0.17358193384215292,392.067982804786
Wildfire,1984,0.20887476840557187,213.1809694053966
Wildfire,1984,0.10521786201906616,388.6034812603771
Wildfire,1984,0.09980443832456981,495.52494582654856
Wildfire,1984,0.09975760975740583,493.9276101895789
Wildfire,1984,0.03767515384221129,201.3511337068865
Wildfire,1984,0.011648482910477537,211.76956371379765
Wildfire,1984,0.009948015179652766,357.4984789149987
Wildfire,1984,0.00785411013365117,495.0814904722787
Wildfire,1984,0.006260587876926384,494.81198002320605
Wildfire,1984,0.005537308822247839,495.16772041686625
Wildfire,1984,0.0030126608565682663,498.07579960086787
Wildfire,1984,0.0020196851129287235,373.74202877804436
Wildfire,1984,0.0007648839988452387,497.53541687876725
Wildfire,1985,6.2874791462468425,382.2840732673004
Wildfire,1985,6.283877269732675,392.33905583647794
Wildfire,1985,8.323812345878302,200.82662396017642
Wildfire,1985,3.688662836220093,384.42137267819624
Wildfire,1985,3.499626568233705,208.1667444281463
Wildfire,1985,1.0398438187399672,336.7307455949354
Wildfire,1985,0.9943231964876748,359.80404990239924
Wildfire,1985,0.9537004337046171,385.508317362288
Wildfire,1985,0.8898487263329087,305.3179982127461
Wildfire,1985,0.6426010641883708,205.95728282282508
Wildfire,1985,0.6028501090882652,336.8309396217248
Wildfire,1985,0.5331545425487979,319.09230524727207
Wildfire,1985,0.43964565140753503,386.25849444846835
Wildfire,1985,0.3751699968463263,497.2683964347608
Wildfire,1985,0.3077573718734649,218.2222279599341
Wildfire,1985,0.2983983090228934,360.9648571575767
Wildfire,1985,0.39398353031846983,203.61304819405046
Wildfire,1985,0.1792176097129442,391.2860795715978
Wildfire,1985,0.22064342981336585,385.23039352187897
Wildfire,1985,0.19795818793723807,393.36211902524957
Wildfire,1985,0.10791556800907343,385.90382148626577
Wildfire,1985,0.0998394653469829,495.8330499468996
Wildfire,1985,0.09981158662499322,495.6870374221812
Wildfire,1985,0.11869330561437791,213.25937533914748
Wildfire,1985,0.05345037440355055,211.8033005447771
Wildfire,1985,0.006826878495635602,338.5507451619536
Wildfire,1985,0.0040760124173105415,495.0845071791776
Wildfire,1986,4696.779678906043,363.70080456018763
Wildfire,1986,53.402432086294915,217.85359477083318
Wildfire,1986,29.84265179506971,368.134537485199
Wildfire,1986,36.32322204335854,364.09262676543216
Wildfire,1986,19.48479575586575,352.67992481374256
Wildfire,1986,11.594475651080419,205.37641258304632
Wildfire,1986,10.860401341868629,466.0668509095435
Wildfire,1986,8.98629193878819,216.90796550468528
Wildfire,1986,8.658472776962224,649.5640322406683
Wildfire,1986,7.824974752857268,465.50370857479857
Wildfire,1986,2.941786256110707,463.22223813865094
Wildfire,1986,2.662004835382842,451.3101925428681
Wildfire,1986,3.1974721454199977,213.09691160328387
Wildfire,1986,1.3012963791365804,213.85043491872057
Wildfire,1986,1.0556871098172258,623.1055845738787
Wildfire,1986,1.0230315380208912,343.41816667682747
Wildfire,1986,0.9429677914063994,623.4365353820231
Wildfire,1986,0.8581976591850621,337.5620135522017
Wildfire,1986,0.7254098754663425,336.745698891419
Wildfire,1986,0.5227177391929585,337.3849806526382
Wildfire,1986,0.48616265401343806,623.9834791852958
Wildfire,1986,0.2718729797596665,640.5963719655307
Wildfire,1986,0.2665612979994102,459.947623762717
Wildfire,1986,0.2460999664111298,214.76139047156337
Wildfire,1986,0.20924641044885245,444.50295282324
Wildfire,1986,0.12782418118371008,457.7247127519923
Wildfire,1986,0.1047568561289423,315.33578175577946
Wildfire,1986,0.09944156855444758,365.2036915472524
Wildfire,1986,0.09264368347720241,453.01406738277745
Wildfire,1986,0.06849983433431979,331.8250022640529
Wildfire,1986,0.043303951925453554,436.04759671272546
Wildfire,1986,0.030640059297184243,386.6035970780181
Wildfire,1986,0.02846552114807607,420.77248238461465
Wildfire,1987,1969.3366594263196,401.17094498960347
Wildfire,1987,1912.3184583291702,464.60733380550397
Wildfire,1987,1177.414929195716,611.6911223830253
Wildfire,1987,385.6753851135935,466.69450873193216
Wildfire,1987,300.22690525982296,460.8431555240816
Wildfire,1987,252.3020016629359,594.4404842647507
Wildfire,1987,176.24769898512415,457.5456310837911
Wildfire,1987,162.90532059715292,328.3241213239026
Wildfire,1987,158.5213741434497,594.9885820849832
Wildfire,1987,119.09200833972653,633.0569988809971
Wildfire,1987,110.64838284925902,594.6693446668089
Wildfire,1987,86.79166534257847,468.9169321669257
Wildfire,1987,87.8252871417335,628.0364850720979
Wildfire,1987,63.43744981943362,460.58750126467623
Wildfire,1987,39.58673635232771,625.5590738377284
Wildfire,1987,29.980745887297115,331.27203628203
Wildfire,1987,27.374631058317345,363.1216559585781
Wildfire,1987,25.131470022886212,630.4263564952978
Wildfire,1987,24.852206311909384,626.13502296514
Wildfire,1987,37.364901900445965,649.9359290767935
Wildfire,1987,18.659170833445188,326.8822891258066
Wildfire,1987,16.919922752897175,457.95097597084634
Wildfire,1987,14.989664621042866,340.1187048185651
Wildfire,1987,14.98819998633697,637.0733003421221
Wildfire,1987,14.957223336492106,638.4088336702308
Wildfire,1987,15.949385636732552,629.0917924553363
Wildfire,1987,9.99278114082265,327.1988819993403
Wildfire,1987,9.0319515574931,459.6100383166162
Wildfire,1987,8.056390382427345,623.109431261202
Wildfire,1987,7.994030206978505,331.8522204093145
Wildfire,1987,7.833590040888554,624.2856816495315
Wildfire,1987,7.22759589319914,366.7915727791553
Wildfire,1987,6.094442916738568,386.0648355233644
Wildfire,1987,5.640460051902779,344.6578133615342
Wildfire,1987,4.952756193968516,636.5754090073029
Wildfire,1987,4.91248370636246,627.7752223387542
Wildfire,1987,4.875280460236292,639.3820830840506
Wildfire,1987,4.818975180135598,648.3715755597161
Wildfire,1987,4.809822520926296,649.5493126542838
Wildfire,1987,4.5371029937584595,338.3197930299079
Wildfire,1987,4.043949729590233,645.0739823861667
Wildfire,1987,3.996683116738598,313.6240529300689
Wildfire,1987,3.751204514510178,648.7159228597266
Wildfire,1987,3.1815182137296913,360.7521349504898
Wildfire,1987,3.0615353483468977,461.2002317411114
Wildfire,1987,4.116099838053544,629.3315261691755
Wildfire,1987,2.93459185323586,624.0189758980957
Wildfire,1987,2.89885404310687,477.8760073381397
Wildfire,1987,2.495425691554078,337.2959998145138
Wildfire,1987,2.028384388323869,639.87043562032
Wildfire,1987,1.998092334206741,333.7365010560897
Wildfire,1987,1.9980904043541412,335.2284427370507
Wildfire,1987,1.8988079890695597,644.8118456593752
Wildfire,1987,1.898673848408,649.3367701006637
Wildfire,1987,1.87234396791893,451.07184835024657
Wildfire,1987,1.213409254117637,331.5878022520832
Wildfire,1987,0.998880373352368,351.9548880565851
Wildfire,1987,0.985889081451583,472.65528220589175
Wildfire,1987,0.8164554422635916,343.3675444685022
Wildfire,1987,0.6558417854312208,641.5895707974782
Wildfire,1987,0.6373080430605987,626.3951644108897
Wildfire,1987,0.4591726341616268,626.7454192262047
Wildfire,1987,0.4509071189047259,645.6425134040204
Wildfire,1987,0.42018341446434654,640.6921461381492
Wildfire,1987,0.355635379765167,626.0482097999673
Wildfire,1987,0.3089665864491611,636.5060901711563
Wildfire,1987,0.29952446977717045,322.76380620867224
Wildfire,1987,0.2995243232469265,319.9531734452123
Wildfire,1987,0.2939676190650359,625.9069610438119
Wildfire,1987,0.1996327189891881,349.4957813913608
Wildfire,1987,0.1988499997539081,365.35526249624843
Wildfire,1987,0.19088311347836495,435.76624720300714
Wildfire,1987,0.1408942106017258,213.18523281356084
Wildfire,1987,0.09976169674017542,337.72542111353545
Wildfire,1987,0.09976161716363252,336.6467890071068
Wildfire,1987,0.09976158292955509,335.8876089757126
Wildfire,1987,0.09943028892100542,355.2402161760857
Wildfire,1987,0.09529944650146545,339.6506843019507
Wildfire,1987,0.07986384229940792,407.644526364001
Wildfire,1987,0.0703073728280677,378.5778001399199
Wildfire,1988,640.546989768637,356.99227885264486
Wildfire,1988,502.70178026681117,594.8516907795976
Wildfire,1988,334.33175689888355,472.2775191745459
Wildfire,1988,281.62884863092216,530.0073300788878
Wildfire,1988,186.04850838560785,592.8730856056806
Wildfire,1988,160.83313877679254,465.4402999281687
Wildfire,1988,154.78018670328012,483.05442463606386
Wildfire,1988,49.64280916692129,464.1621779229019
Wildfire,1988,45.322250396513034,404.85927186263933
Wildfire,1988,41.55735827736529,464.18949214379825
Wildfire,1988,32.941231194757734,472.98589894789114
Wildfire,1988,32.28589969564228,214.8869698615027
Wildfire,1988,30.285362798340902,337.9134736393625
Wildfire,1988,27.01784934407033,451.2736140217999
Wildfire,1988,24.873893295325004,463.66702355890214
Wildfire,1988,20.603261804828463,467.5774779744179
Wildfire,1988,20.205336648574452,338.6412839529165
Wildfire,1988,19.72640492908245,315.0593643059187
Wildfire,1988,14.91397862085694,361.0964200390397
Wildfire,1988,11.285731498058555,202.23592456290382
Wildfire,1988,12.640055082337895,213.1195842739948
Wildfire,1988,8.75467562784111,404.4567001895657
Wildfire,1988,7.624728398003625,460.13404942116125
Wildfire,1988,5.034678090833125,637.4415181874455
Wildfire,1988,5.0271624286208105,393.27824536303206
Wildfire,1988,4.833127238551878,216.0419454951382
Wildfire,1988,4.116121828101035,328.3702093315411
Wildfire,1988,3.9970264241541003,336.60924281178455
Wildfire,1988,5.967351755853842,363.3828416925584
Wildfire,1988,2.5930222307251927,332.7562889342772
Wildfire,1988,2.090792000351931,339.8750417468287
Wildfire,1988,2.026486743426887,642.4552423126758
Wildfire,1988,1.7898268692810424,359.0314280206614
Wildfire,1988,1.4165175912821824,337.9117801562742
Wildfire,1988,1.1600775733021007,391.2042491478102
Wildfire,1988,1.0832591742290345,633.4528067734175
Wildfire,1988,1.0734943934136285,393.26469371870604
Wildfire,1988,1.0595207952534569,330.91148852346356
Wildfire,1988,1.021362605836678,475.3162129075797
Wildfire,1988,0.8982364357522642,212.92888822166742
Wildfire,1988,0.8912873371823699,333.46431258295496
Wildfire,1988,0.8493682806489228,470.932404250317
Wildfire,1988,0.844233517408918,345.326146555978
Wildfire,1988,0.5570128955681123,625.7241741032009
Wildfire,1988,0.4312041113466998,341.3409826698949
Wildfire,1988,0.37565464027122064,213.96599917737908
Wildfire,1988,0.2998732471523228,350.4583793415003
Wildfire,1988,0.2996149133770126,319.9531712596359
Wildfire,1988,0.2677458904183373,631.6483014970568
Wildfire,1988,0.25300602609669065,385.9744530077902
Wildfire,1988,0.2500711393419889,480.4469080650335
Wildfire,1988,0.24009522030031644,423.0413146716454
Wildfire,1988,0.20633823608951324,404.92439918997127
Wildfire,1988,0.1988536594062946,364.88770776158077
Wildfire,1988,0.14172137357183992,387.0040454948965
Wildfire,1988,0.11254327577990526,408.86340302395934
Wildfire,1988,0.09982086362114412,495.86725471455065
Wildfire,1988,0.09948503727305756,370.26648103888476
Wildfire,1988,0.09948463209696055,371.9560038174268
Wildfire,1988,0.09944951153542331,362.021313204184
Wildfire,1988,0.09944835368604124,356.12683069720396
Wildfire,1988,0.08018879547470283,338.67933085795437
Wildfire,1988,0.01977572380951017,378.59266914057184
Wildfire,1988,0.008966715597434687,197.8213407941612
Wildfire,1988,0.004169368769981065,205.59313821935362
Wildfire,1988,0.002958373012426765,385.5832104417378
Wildfire,1989,754.3338973678929,370.6193402975893
Wildfire,1989,242.27771543030752,364.2287509357217
Wildfire,1989,129.1308349184568,358.5141469374073
Wildfire,1989,126.85064051985259,217.0355529342904
Wildfire,1989,40.967989349360174,364.304493666513
Wildfire,1989,40.37408515238242,388.33125858652664
Wildfire,1989,34.35407378831743,561.0197861418536
Wildfire,1989,29.97150841302469,638.0527514344124
Wildfire,1989,38.48540927414496,366.26771063022227
Wildfire,1989,7.0079936025772644,632.0020483999175
Wildfire,1989,5.12858422651573,620.7434399376776
Wildfire,1989,4.973290967243251,366.0475205703647
Wildfire,1989,4.9446419307290395,362.9282734482249
Wildfire,1989,2.967509388291776,611.3102578260708
Wildfire,1989,2.077104427115684,557.5456606055935
Wildfire,1989,1.9540483075787245,612.6497941579307
Wildfire,1989,3.0613560638928883,611.086322975818
Wildfire,1989,1.0081122988091813,400.00170277887975
Wildfire,1989,0.6080141297663229,203.5024188878116
Wildfire,1989,0.5581567089705425,385.3877526388766
Wildfire,1989,0.5169047258694015,376.45748077517493
Wildfire,1989,0.4934910353887891,617.7654103055074
Wildfire,1989,0.4052267783247163,622.6145480368433
Wildfire,1989,0.33594968084074645,603.7590294599835
Wildfire,1989,0.1998577231275651,321.342789569706
Wildfire,1989,0.1821115318204584,407.50080323048724
Wildfire,1989,0.09972993286648787,493.5804654735891
Wildfire,1989,0.0994832176987536,371.6950138331279
Wildfire,1989,0.024330097720906645,213.32773190847433
Wildfire,1989,0.023206287599888516,365.1312767952412
Wildfire,1989,0.013730676306858544,199.9173648355888
Wildfire,1989,0.0068463252338279755,364.7855104013123
Wildfire,1990,401.32171763868513,350.18599791919246
Wildfire,1990,289.2075930855724,589.987440165187
Wildfire,1990,260.41887680481733,559.5849821144791
Wildfire,1990,153.55223914854497,216.71848683268215
Wildfire,1990,87.30273620204265,342.0770325237749
Wildfire,1990,60.24889493339213,365.67585452587133
Wildfire,1990,59.44476480918933,626.8076678495663
Wildfire,1990,45.53626495874605,597.4963013438909
Wildfire,1990,44.89339170368909,634.6366923198134
Wildfire,1990,43.046898275351026,600.7157842950056
Wildfire,1990,41.31141224030807,594.2550631143002
Wildfire,1990,43.986121934417525,599.368120098291
Wildfire,1990,30.410054867021152,631.8219166145443
Wildfire,1990,29.96395986311751,639.0644415965049
Wildfire,1990,25.115939299813718,643.6627610388715
Wildfire,1990,47.512056041519735,217.66132426331797
Wildfire,1990,22.284374915245508,448.42682914136856
Wildfire,1990,20.77654564066799,350.7827503423601
Wildfire,1990,19.855792823640858,648.1836053377327
Wildfire,1990,19.79152255419584,611.529073844611
Wildfire,1990,19.760600757498207,625.491182390459
Wildfire,1990,18.727683563455255,207.83427398099937
Wildfire,1990,18.010177472460025,618.5988953472619
Wildfire,1990,15.151156312375686,638.3862381691167
Wildfire,1990,12.799810151706083,600.025858694501
Wildfire,1990,12.390720186703387,593.9520358678046
Wildfire,1990,11.03932443763112,598.8804087462596
Wildfire,1990,10.069909676495607,621.6111500172565
Wildfire,1990,16.244140072769508,449.3194741934701
Wildfire,1990,7.945305579060466,614.9443956920773
Wildfire,1990,7.811774400199008,636.7866555241882
Wildfire,1990,7.7435477586458115,617.8317228631724
Wildfire,1990,5.970975739592071,649.6128678218756
Wildfire,1990,5.758639516279389,626.5786756001241
Wildfire,1990,5.709828940365716,321.9750215971684
Wildfire,1990,5.084021318015106,215.11473111583481
Wildfire,1990,5.080995815684322,598.564562952054
Wildfire,1990,5.022743414988123,615.8812534238162
Wildfire,1990,4.959005897789895,616.3378613943896
Wildfire,1990,4.93876389683244,626.2899320416562
Wildfire,1990,4.5648456128818085,577.9832687680008
Wildfire,1990,4.200223156108831,306.3812173003966
Wildfire,1990,4.177634283835278,634.1805060522547
Wildfire,1990,3.9659221621491674,635.9475752841896
Wildfire,1990,3.11066379212628,613.8885298381937
Wildfire,1990,2.2516924687774567,624.1611327725644
Wildfire,1990,2.0086470866542547,411.03486394006086
Wildfire,1990,1.9897682984184595,366.579828459397
Wildfire,1990,1.9865219954164168,624.6652917393086
Wildfire,1990,1.116686284854777,628.4142225204565
Wildfire,1990,1.0679634389631678,637.2405383161624
Wildfire,1990,1.0341075545765517,628.0547726426214
Wildfire,1990,0.9872342016957096,617.115667450788
Wildfire,1990,0.9340215607032503,640.1101171938526
Wildfire,1990,0.9229730784293964,618.223217507663
Wildfire,1990,0.9155707633239446,337.8228855119413
Wildfire,1990,0.8704908344626974,630.7246884215309
Wildfire,1990,0.8257441382161076,365.10294841613654
Wildfire,1990,0.7966857137318152,315.1411076898716
Wildfire,1990,0.752009649944062,214.83077936512169
Wildfire,1990,0.691740027120449,328.00700133197427
Wildfire,1990,0.6636687396168363,348.6634503080732
Wildfire,1990,0.6145367906558449,477.1764714287944
Wildfire,1990,0.5449802903444412,329.3413052013637
Wildfire,1990,0.48035752432495343,323.2272741753624
Wildfire,1990,0.3989178476623592,616.5066458507779
Wildfire,1990,0.3947533040654268,613.7950482962661
Wildfire,1990,0.34435749142812727,613.1857255078373
Wildfire,1990,0.34274996521053275,645.5755464671558
Wildfire,1990,0.29350346396905125,615.0799209121885
Wildfire,1990,0.2726256453941071,596.0047955533629
Wildfire,1990,0.2640617627781466,325.00206541435534
Wildfire,1990,0.4150937216336449,212.95461374651475
Wildfire,1990,0.19601456705679476,327.04224576853915
Wildfire,1990,0.14507140526905798,212.8082059628032
Wildfire,1990,0.11113320398502512,355.3385520281167
Wildfire,1990,0.09981523088984995,495.7720498217396
Wildfire,1990,0.09979364737648751,495.1401959258301
Wildfire,1990,0.09978053125927483,495.01677657799263
Wildfire,1990,0.09948245714146778,365.70178645424033
Wildfire,1990,0.09944481101624761,356.6673282745007
Wildfire,1990,0.09943993018466887,362.3000126907601
Wildfire,1990,0.04046704107828487,213.3569514006845
Wildfire,1990,0.027098862475893475,202.47588817852585
Wildfire,1990,0.01604384060805566,206.87242941365957
Wildfire,1990,0.01377356342112313,204.12317913293197
Wildfire,1990,0.006931273944675037,367.80122232591003
Wildfire,1991,12324.846551180732,303.0581338122133
Wildfire,1991,1009.2067981513902,304.1973276899194
Wildfire,1991,501.83651583544827,619.1949269318469
Wildfire,1991,487.65397984959657,584.8020797162329
Wildfire,1991,418.2745978669839,621.5685444283661
Wildfire,1991,208.45113182352694,552.3373947220095
Wildfire,1991,121.6275679397033,323.7085344095517
Wildfire,1991,119.39819575191714,603.3156981475834
Wildfire,1991,81.47430685480498,642.066282453972
Wildfire,1991,61.506346022999814,361.2807016122918
Wildfire,1991,59.74620375416877,597.1150473345416
Wildfire,1991,40.2976250479453,636.5395616855302
Wildfire,1991,81.2165228784148,218.42915377353714
Wildfire,1991,38.61643946995236,330.24685881487727
Wildfire,1991,28.12924627114933,318.1727548659412
Wildfire,1991,22.85969565987954,327.24703235450784
Wildfire,1991,15.541331826586832,634.9749408061341
Wildfire,1991,13.018266576907434,334.6447151602405
Wildfire,1991,13.851944248619358,342.4737861696806
Wildfire,1991,12.990647827201757,618.4935712426548
Wildfire,1991,13.744317791433938,497.486159555783
Wildfire,1991,7.338376596952308,326.8283379279397
Wildfire,1991,6.448999125878352,326.48483637933225
Wildfire,1991,12.023914160878633,646.6664741127349
Wildfire,1991,8.955706933986914,600.9767878552259
Wildfire,1991,5.787543911349935,495.92163990742165
Wildfire,1991,5.250969178621679,326.79355539040296
Wildfire,1991,5.067110803344774,625.1413989413543
Wildfire,1991,5.13906667756447,636.6259690908414
Wildfire,1991,4.907127753680162,608.9179014379583
Wildfire,1991,4.882030401658738,354.50936113243694
Wildfire,1991,4.881353571579731,330.3447105104239
Wildfire,1991,4.86562204105431,623.593469302634
Wildfire,1991,4.450102395291876,345.12625479070783
Wildfire,1991,3.8456870838646644,348.56468865956816
Wildfire,1991,3.790207946525617,478.9965818183375
Wildfire,1991,3.631031368022142,484.7586251578848
Wildfire,1991,2.9710167602271005,362.9458342022249
Wildfire,1991,2.88131152525256,313.8183855721411
Wildfire,1991,2.8537551141457747,327.581071598821
Wildfire,1991,2.7713222542206615,451.0903225676291
Wildfire,1991,2.517691107502084,324.86255438911934
Wildfire,1991,2.4464762482962468,328.7420626857852
Wildfire,1991,2.014688750873178,330.75278998906026
Wildfire,1991,1.9936622589004749,604.9126843498119
Wildfire,1991,1.5470014316126794,599.3824729094941
Wildfire,1991,1.5343346602466512,320.66838213956567
Wildfire,1991,1.5052044256440917,608.4283927634011
Wildfire,1991,1.4522650953361596,459.9903954940367
Wildfire,1991,1.2293097207745474,628.4441586750443
Wildfire,1991,1.1725654974897588,363.0883027688019
Wildfire,1991,1.0278806120420028,337.3212217592225
Wildfire,1991,0.9945489824781948,366.5341568946343
Wildfire,1991,0.9549143125753387,628.0305126062339
Wildfire,1991,1.0930156850515638,212.03921465437688
Wildfire,1991,0.9469942158164063,475.7541152211116
Wildfire,1991,0.9296245301288287,479.04408219465813
Wildfire,1991,0.9101909816443132,635.493031674931
Wildfire,1991,0.8490623298263432,340.0443439994343
Wildfire,1991,0.8473904230617405,318.6340312366187
Wildfire,1991,0.8202808853171435,318.567703877655
Wildfire,1991,0.7703017880267105,477.28336784713684
Wildfire,1991,0.6961276868717153,365.35332676472734
Wildfire,1991,0.6045443445066413,401.1358169308862
Wildfire,1991,0.7685808097228995,411.02138405595923
Wildfire,1991,0.5457256017773646,313.6450102022799
Wildfire,1991,0.517982777325739,632.1596380329516
Wildfire,1991,0.4972958352159963,361.98362386421223
